ID xsim ysim
2 7.03 3.1904
2 9 4.1977
2 12 2.3083
2 24.3 0.89428
3 0 0.28678
3 0.27 3.2982
3 0.58 4.5397
3 1.02 8.9172
3 2.02 8.1499
3 3.62 10.393
3 5.08 8.156
3 7.07 7.4526
3 9 6.0642
3 12.15 3.5061
3 24.17 1.1091
4 0 -0.34493
4 0.35 1.759
4 0.6 1.6978
4 1.07 3.1483
4 2.13 8.2212
4 3.5 6.7384
4 5.02 9.621
4 7.02 6.9735
4 9.02 6.6693
4 11.98 5.7155
4 24.65 1.9064
5 0 0.16632
5 0.3 6.2856
5 0.52 6.9848
5 1 9.9056
5 2.02 8.6111
5 3.5 9.2794
5 5.02 5.8864
5 7.02 4.2105
5 9.1 6.1422
5 12 3.2287
5 24.35 1.1807
6 0 -0.081277
6 0.27 2.9634
6 0.58 5.4459
6 1.15 6.7053
6 2.03 7.4297
6 3.57 5.9976
6 5 6.0809
6 7 4.3704
6 9.22 5.1431
6 12.1 3.1615
6 23.85 0.74859
7 0 -0.14571
7 0.25 5.6532
7 0.5 7.933
7 1.02 9.0695
7 2.02 11.469
7 3.48 7.973
7 5 9.5885
7 6.98 8.0894
7 9 7.1108
7 12.05 4.4898
7 24.22 2.179
8 0 -0.31843
8 0.25 6.1946
8 0.52 6.6431
8 0.98 8.0425
8 2.02 9.9939
8 3.53 8.0031
8 5.05 5.8285
8 7.15 4.9926
8 9.07 5.8102
8 12.1 3.6128
8 24.12 1.6776
9 0 -0.27514
9 0.3 0.7512
9 0.63 1.3684
9 1.05 1.8956
9 2.02 2.8318
9 3.53 2.6426
9 5.02 2.7843
9 7.17 3.2515
9 8.8 2.8612
9 11.6 1.9825
9 24.43 -0.025474
10 0 0.18394
10 0.37 3.3111
10 0.77 5.6659
10 1.02 7.3126
10 2.05 11.566
10 3.55 10.009
10 5.05 7.5154
10 7.08 8.5192
10 9.38 6.0933
10 12.1 4.7972
10 23.7 2.0617
11 0 0.64288
11 0.25 3.2122
11 0.5 5.2335
11 0.98 5.7002
11 1.98 8.9639
11 3.6 9.1999
11 5.02 6.9465
11 7.03 6.4378
11 9.03 5.2244
11 12.12 4.6566
11 24.08 1.5105
12 0 0.013926
12 0.25 3.5334
12 0.5 6.1414
12 1 8.1007
12 2 9.266
12 3.52 10.019
12 5.07 9.3611
12 7.07 8.5144
12 9.03 6.019
12 12.05 3.9332
12 24.15 1.6157
1 0 0.16693
1 0.25 2.4988
1 0.57 3.8358
1 1.12 6.363
1 2.02 7.8009
1 3.82 6.555
1 5.1 5.9015
1 7.03 4.0667
1 9.05 4.7559
1 12.12 2.4288
1 24.37 0.63992
2 0 -0.10228
2 0.27 3.4139
2 0.52 4.5615
2 1 6.4597
2 1.92 7.8358
2 3.5 7.8894
2 5.02 6.3279
2 7.03 5.9968
2 9 4.5651
2 12 2.0506
2 24.3 0.70004
3 0 -0.31385
3 0.27 7.1001
3 0.58 8.1402
3 1.02 8.5416
3 2.02 7.9359
3 3.62 6.591
3 5.08 5.9383
3 7.07 6.541
3 9 4.6747
3 12.15 2.8785
3 24.17 1.149
4 0 -0.085152
4 0.35 4.8137
4 0.6 6.3753
4 1.07 8.101
4 2.13 9.401
4 3.5 10.99
4 5.02 8.8747
4 7.02 6.4946
4 9.02 7.5594
4 11.98 5.2134
4 24.65 2.046
5 0 0.11844
5 0.3 2.6907
5 0.52 3.8722
5 1 5.8335
5 2.02 8.9644
5 3.5 8.3433
5 5.02 6.8668
5 7.02 5.8166
5 9.1 5.1277
5 12 3.4648
5 24.35 1.4061
6 0 0.038502
6 0.27 1.4033
6 0.58 2.1548
6 1.15 3.9478
6 2.03 4.7094
6 3.57 4.8816
6 5 4.0453
6 7 3.5719
6 9.22 1.8192
6 12.1 1.478
6 23.85 0.53781
7 0 0.09237
7 0.25 2.1282
7 0.5 4.669
7 1.02 7.383
7 2.02 7.9422
7 3.48 8.1061
7 5 6.9159
7 6.98 7.0281
7 9 6.2383
7 12.05 5.2401
7 24.22 2.1901
8 0 0.20622
8 0.25 1.6995
8 0.52 2.3414
8 0.98 4.0686
8 2.02 5.2582
8 3.53 9.4912
8 5.05 6.8663
8 7.15 7.4338
8 9.07 4.9365
8 12.1 4.1408
8 24.12 1.18
9 0 -0.38429
9 0.3 1.7225
9 0.63 1.9252
9 1.05 4.7391
9 2.02 6.5573
9 3.53 5.8963
9 5.02 6.0122
9 7.17 4.0029
9 8.8 3.8254
9 11.6 3.4417
9 24.43 1.9451
10 0 -0.36647
10 0.37 2.596
10 0.77 3.98
10 1.02 4.828
10 2.05 7.7312
10 3.55 8.9164
10 5.05 7.1918
10 7.08 7.8277
10 9.38 5.2441
10 12.1 3.6472
10 23.7 1.2691
11 0 0.42143
11 0.25 6.5322
11 0.5 10.161
11 0.98 11.959
11 1.98 8.3016
11 3.6 7.8387
11 5.02 7.5037
11 7.03 7.0627
11 9.03 3.6918
11 12.12 3.476
11 24.08 1.5117
12 0 0.066046
12 0.25 9.9811
12 0.5 12.156
12 1 12.964
12 2 10.509
12 3.52 11.638
12 5.07 8.8316
12 7.07 7.6639
12 9.03 4.6951
12 12.05 3.4683
12 24.15 1.5735
1 0 0.20661
1 0.25 3.757
1 0.57 7.0279
1 1.12 8.5111
1 2.02 8.5231
1 3.82 6.1244
1 5.1 8.77
1 7.03 5.8117
1 9.05 4.6315
1 12.12 3.9245
1 24.37 1.3425
2 0 -0.15053
2 0.27 2.074
2 0.52 3.8179
2 1 5.2228
2 1.92 7.8261
2 3.5 8.6935
2 5.02 7.3002
2 7.03 5.3272
2 9 4.9264
2 12 3.419
2 24.3 1.5757
3 0 -0.17898
3 0.27 2.3515
3 0.58 4.0898
3 1.02 6.4337
3 2.02 7.0134
3 3.62 6.5475
3 5.08 5.9932
3 7.07 4.7703
3 9 3.1549
3 12.15 2.7941
3 24.17 0.45108
4 0 -0.055725
4 0.35 1.265
4 0.6 3.388
4 1.07 5.0018
4 2.13 5.5442
4 3.5 8.7311
4 5.02 9.0394
4 7.02 6.5035
4 9.02 5.6181
4 11.98 4.5932
4 24.65 2.0128
5 0 0.63129
5 0.3 5.2047
5 0.52 5.5753
5 1 7.7777
5 2.02 10.603
5 3.5 10.816
5 5.02 8.599
5 7.02 7.7704
5 9.1 6.687
5 12 4.0374
5 24.35 2.162
6 0 0.16899
6 0.27 3.1176
6 0.58 5.3507
6 1.15 7.4997
6 2.03 6.9479
6 3.57 6.3576
6 5 4.7463
6 7 5.4461
6 9.22 3.2392
6 12.1 2.319
6 23.85 0.36189
7 0 0.094412
7 0.25 4.4426
7 0.5 7.106
7 1.02 8.8828
7 2.02 6.6069
7 3.48 9.889
7 5 6.8839
7 6.98 6.2587
7 9 7.0672
7 12.05 5.1073
7 24.22 1.7997
8 0 0.057673
8 0.25 3.6991
8 0.52 5.3737
8 0.98 7.1905
8 2.02 8.7601
8 3.53 7.7912
8 5.05 6.9323
8 7.15 4.6766
8 9.07 4.9364
8 12.1 3.8505
8 24.12 0.72453
9 0 -0.18013
9 0.3 3.6734
9 0.63 3.8904
9 1.05 5.2587
9 2.02 4.6596
9 3.53 4.4179
9 5.02 3.5553
9 7.17 3.0689
9 8.8 1.8139
9 11.6 1.8809
9 24.43 0.83937
10 0 -0.17038
10 0.37 4.5671
10 0.77 6.5389
10 1.02 7.926
10 2.05 9.2534
10 3.55 8.9041
10 5.05 7.2726
10 7.08 7.4738
10 9.38 5.6013
10 12.1 4.6634
10 23.7 2.0417
11 0 -0.44344
11 0.25 8.1286
11 0.5 11.67
11 0.98 11.144
11 1.98 10.564
11 3.6 12.445
11 5.02 8.9579
11 7.03 6.0772
11 9.03 8.7206
11 12.12 5.5322
11 24.08 1.9871
12 0 -0.2265
12 0.25 2.6822
12 0.5 5.6989
12 1 7.6852
12 2 10.814
12 3.52 10.252
12 5.07 7.5107
12 7.07 6.0596
12 9.03 6.077
12 12.05 5.6117
12 24.15 2.128
1 0 0.18859
1 0.25 2.0285
1 0.57 3.8353
1 1.12 3.0394
1 2.02 4.7623
1 3.82 4.5504
1 5.1 3.7574
1 7.03 4.1517
1 9.05 2.8425
1 12.12 1.7307
1 24.37 0.23169
2 0 -0.029643
2 0.27 2.1373
2 0.52 3.5136
2 1 5.4507
2 1.92 7.7873
2 3.5 8.8207
2 5.02 8.1076
2 7.03 5.9419
2 9 5.2774
2 12 4.7688
2 24.3 1.7098
3 0 -0.21663
3 0.27 5.6596
3 0.58 3.8684
3 1.02 7.7368
3 2.02 8.0374
3 3.62 4.7583
3 5.08 6.2003
3 7.07 4.7845
3 9 4.9162
3 12.15 3.5308
3 24.17 1.248
4 0 0.046302
4 0.35 4.3601
4 0.6 5.7373
4 1.07 7.63
4 2.13 10.048
4 3.5 7.5528
4 5.02 7.2657
4 7.02 5.7824
4 9.02 5.1739
4 11.98 4.3481
4 24.65 1.0662
5 0 -0.29174
5 0.3 7.1054
5 0.52 9.1918
5 1 11.725
5 2.02 13.252
5 3.5 12.645
5 5.02 12.044
5 7.02 8.2708
5 9.1 9.6108
5 12 6.3514
5 24.35 3.0299
6 0 0.003327
6 0.27 3.3835
6 0.58 4.1343
6 1.15 6.6325
6 2.03 7.8488
6 3.57 8.991
6 5 8.6477
6 7 8.0682
6 9.22 6.9119
6 12.1 4.1407
6 23.85 2.6376
7 0 -0.21419
7 0.25 4.0151
7 0.5 6.7948
7 1.02 9.7102
7 2.02 12.164
7 3.48 8.4526
7 5 7.1113
7 6.98 7.4596
7 9 6.9249
7 12.05 4.6979
7 24.22 2.2064
8 0 0.24881
8 0.25 2.5534
8 0.52 6.0672
8 0.98 6.5572
8 2.02 8.6336
8 3.53 7.9498
8 5.05 7.8201
8 7.15 6.9274
8 9.07 5.2341
8 12.1 4.445
8 24.12 1.5823
9 0 0.25415
9 0.3 0.93028
9 0.63 2.5021
9 1.05 3.0716
9 2.02 4.7737
9 3.53 5.7913
9 5.02 5.6626
9 7.17 4.9063
9 8.8 5.038
9 11.6 4.971
9 24.43 2.3499
10 0 -0.040683
10 0.37 3.2074
10 0.77 5.8487
10 1.02 7.3883
10 2.05 8.7814
10 3.55 10.519
10 5.05 9.4998
10 7.08 7.3827
10 9.38 7.7809
10 12.1 5.0822
10 23.7 1.9226
11 0 -0.10985
11 0.25 1.9409
11 0.5 4.2096
11 0.98 6.1599
11 1.98 9.4122
11 3.6 8.5941
11 5.02 8.0048
11 7.03 7.0861
11 9.03 3.7161
11 12.12 4.6061
11 24.08 1.5041
12 0 0.45928
12 0.25 4.7553
12 0.5 8.0835
12 1 6.3796
12 2 9.447
12 3.52 8.5534
12 5.07 7.6188
12 7.07 4.6492
12 9.03 4.197
12 12.05 2.8958
12 24.15 0.57606
1 0 0.043551
1 0.25 0.74665
1 0.57 3.0673
1 1.12 3.555
1 2.02 5.6579
1 3.82 7.1487
1 5.1 6.7555
1 7.03 5.5906
1 9.05 5.1102
1 12.12 2.9189
1 24.37 1.5151
2 0 -0.31948
2 0.27 4.019
2 0.52 5.9685
2 1 6.918
2 1.92 8.7518
2 3.5 8.2518
2 5.02 7.115
2 7.03 5.7233
2 9 5.8374
2 12 3.5036
2 24.3 1.4933
3 0 -0.022525
3 0.27 3.094
3 0.58 7.075
3 1.02 6.6071
3 2.02 7.8151
3 3.62 7.4748
3 5.08 6.8734
3 7.07 5.0451
3 9 4.5338
3 12.15 5.0032
3 24.17 1.81
4 0 0.38929
4 0.35 4.4643
4 0.6 6.4334
4 1.07 8.3728
4 2.13 7.6093
4 3.5 8.7719
4 5.02 7.7924
4 7.02 6.2851
4 9.02 6.5444
4 11.98 4.7129
4 24.65 2.4258
5 0 0.23592
5 0.3 6.55
5 0.52 9.5626
5 1 9.6311
5 2.02 10.659
5 3.5 11.85
5 5.02 8.6307
5 7.02 6.3377
5 9.1 5.7748
5 12 4.995
5 24.35 1.0278
6 0 0.44755
6 0.27 3.7046
6 0.58 7.1252
6 1.15 6.7727
6 2.03 8.7498
6 3.57 8.1487
6 5 6.2525
6 7 4.8992
6 9.22 3.8255
6 12.1 3.4807
6 23.85 1.3102
7 0 0.21972
7 0.25 3.8168
7 0.5 6.5795
7 1.02 8.1203
7 2.02 7.0097
7 3.48 5.3049
7 5 4.61
7 6.98 4.5401
7 9 2.2947
7 12.05 1.8418
7 24.22 0.64629
8 0 -0.039707
8 0.25 2.4059
8 0.52 3.4711
8 0.98 4.9093
8 2.02 7.4243
8 3.53 7.6162
8 5.05 5.8763
8 7.15 3.7904
8 9.07 4.707
8 12.1 3.477
8 24.12 1.5959
9 0 -0.10184
9 0.3 3.2057
9 0.63 5.5656
9 1.05 6.7119
9 2.02 6.5333
9 3.53 6.4236
9 5.02 4.4803
9 7.17 4.9543
9 8.8 2.2387
9 11.6 1.6401
9 24.43 0.61313
10 0 -0.4814
10 0.37 2.4182
10 0.77 5.182
10 1.02 5.4997
10 2.05 8.6393
10 3.55 8.4214
10 5.05 9.3709
10 7.08 7.2565
10 9.38 4.7824
10 12.1 3.5517
10 23.7 1.7027
11 0 0.17044
11 0.25 1.3814
11 0.5 2.1959
11 0.98 4.2053
11 1.98 7.7183
11 3.6 9.3346
11 5.02 9.0063
11 7.03 8.6546
11 9.03 6.6035
11 12.12 5.6181
11 24.08 1.8514
12 0 0.33578
12 0.25 5.2905
12 0.5 7.3994
12 1 8.7629
12 2 6.8217
12 3.52 7.1886
12 5.07 5.5067
12 7.07 4.6911
12 9.03 3.2998
12 12.05 2.2175
12 24.15 0.92467
1 0 -0.078143
1 0.25 6.0156
1 0.57 6.2312
1 1.12 7.5278
1 2.02 5.3446
1 3.82 5.4723
1 5.1 4.149
1 7.03 3.7617
1 9.05 1.9693
1 12.12 1.7868
1 24.37 0.81125
2 0 0.017273
2 0.27 1.1654
2 0.52 2.5377
2 1 4.569
2 1.92 6.7436
2 3.5 6.2717
2 5.02 6.2348
2 7.03 6.5207
2 9 7.0056
2 12 3.1105
2 24.3 0.99999
3 0 0.04756
3 0.27 3.4045
3 0.58 6.5627
3 1.02 8.497
3 2.02 7.7871
3 3.62 7.3145
3 5.08 6.3249
3 7.07 4.187
3 9 4.0972
3 12.15 2.3151
3 24.17 0.70176
4 0 0.12637
4 0.35 0.71597
4 0.6 3.0745
4 1.07 4.443
4 2.13 5.1909
4 3.5 5.626
4 5.02 7.404
4 7.02 3.382
4 9.02 4.6168
4 11.98 3.8941
4 24.65 1.6477
5 0 -0.16415
5 0.3 2.9963
5 0.52 3.5779
5 1 6.9927
5 2.02 7.917
5 3.5 6.843
5 5.02 6.4982
5 7.02 4.6885
5 9.1 4.2919
5 12 3.6282
5 24.35 0.93506
6 0 0.27934
6 0.27 1.6177
6 0.58 2.1132
6 1.15 5.5021
6 2.03 7.1838
6 3.57 6.5995
6 5 7.2167
6 7 5.8363
6 9.22 6.0679
6 12.1 4.7021
6 23.85 2.1881
7 0 -0.026052
7 0.25 2.8412
7 0.5 4.9861
7 1.02 6.9152
7 2.02 11.155
7 3.48 8.3438
7 5 9.7682
7 6.98 7.5716
7 9 6.6042
7 12.05 4.4632
7 24.22 2.3125
8 0 0.22193
8 0.25 0.70969
8 0.52 1.8508
8 0.98 3.058
8 2.02 3.8884
8 3.53 6.3585
8 5.05 8.0459
8 7.15 5.6127
8 9.07 6.5698
8 12.1 4.4958
8 24.12 2.1483
9 0 0.16775
9 0.3 2.4538
9 0.63 4.0516
9 1.05 4.3832
9 2.02 5.9191
9 3.53 4.8143
9 5.02 3.7524
9 7.17 3.1832
9 8.8 2.2558
9 11.6 1.5892
9 24.43 0.5877
10 0 0.21692
10 0.37 8.981
10 0.77 13.445
10 1.02 13.273
10 2.05 12.363
10 3.55 11.383
10 5.05 9.2772
10 7.08 7.6185
10 9.38 7.3305
10 12.1 4.6862
10 23.7 1.478
11 0 -0.21614
11 0.25 8.3925
11 0.5 10.993
11 0.98 10.241
11 1.98 12.86
11 3.6 10.831
11 5.02 11.436
11 7.03 10.566
11 9.03 8.411
11 12.12 4.8633
11 24.08 3.0041
12 0 0.020851
12 0.25 3.8229
12 0.5 7.4855
12 1 9.1141
12 2 9.0552
12 3.52 10.382
12 5.07 9.2409
12 7.07 7.0983
12 9.03 7.1322
12 12.05 3.9191
12 24.15 2.2854
1 0 0.040645
1 0.25 9.2866
1 0.57 9.9654
1 1.12 12.03
1 2.02 10.555
1 3.82 8.1548
1 5.1 7.7077
1 7.03 6.8926
1 9.05 4.3799
1 12.12 3.7423
1 24.37 2.1472
2 0 -0.087474
2 0.27 2.5036
2 0.52 5.0677
2 1 6.2608
2 1.92 6.7065
2 3.5 5.0815
2 5.02 4.5748
2 7.03 5.6135
2 9 3.8923
2 12 2.1708
2 24.3 0.53844
3 0 -0.30291
3 0.27 7.1119
3 0.58 10.624
3 1.02 8.9628
3 2.02 11.239
3 3.62 9.2647
3 5.08 7.3245
3 7.07 6.0858
3 9 5.449
3 12.15 3.7341
3 24.17 1.5765
4 0 0.23653
4 0.35 3.9947
4 0.6 4.9635
4 1.07 6.6398
4 2.13 6.3681
4 3.5 8.2681
4 5.02 6.5009
4 7.02 5.1826
4 9.02 3.1832
4 11.98 3.2473
4 24.65 1.1148
5 0 -0.055224
5 0.3 3.7844
5 0.52 7.5147
5 1 10.156
5 2.02 9.6165
5 3.5 8.8593
5 5.02 8.1148
5 7.02 6.3803
5 9.1 5.1156
5 12 3.2539
5 24.35 0.75311
6 0 -0.27016
6 0.27 2.7141
6 0.58 4.5348
6 1.15 7.2695
6 2.03 9.132
6 3.57 9.1411
6 5 6.0575
6 7 6.322
6 9.22 5.7428
6 12.1 5.4318
6 23.85 2.0499
7 0 0.18081
7 0.25 6.5586
7 0.5 7.8514
7 1.02 9.0999
7 2.02 10.554
7 3.48 7.3903
7 5 6.2618
7 6.98 5.1421
7 9 4.531
7 12.05 3.8075
7 24.22 0.94236
8 0 0.28523
8 0.25 2.3811
8 0.52 2.9464
8 0.98 6.2971
8 2.02 7.2922
8 3.53 8.4777
8 5.05 8.1798
8 7.15 7.9507
8 9.07 5.9685
8 12.1 4.0912
8 24.12 2.5651
9 0 -0.22319
9 0.3 3.4384
9 0.63 3.5779
9 1.05 4.2722
9 2.02 4.9488
9 3.53 4.3871
9 5.02 3.563
9 7.17 3.2023
9 8.8 2.494
9 11.6 1.5632
9 24.43 0.64883
10 0 0.27825
10 0.37 10.439
10 0.77 12.378
10 1.02 12.207
10 2.05 11.387
10 3.55 8.4603
10 5.05 7.1655
10 7.08 7.5671
10 9.38 5.2459
10 12.1 4.8039
10 23.7 1.3842
11 0 0.33909
11 0.25 0.78953
11 0.5 3.1746
11 0.98 2.9989
11 1.98 4.7627
11 3.6 6.6834
11 5.02 6.049
11 7.03 6.3927
11 9.03 4.6773
11 12.12 3.3989
11 24.08 1.3269
12 0 -0.060861
12 0.25 6.6106
12 0.5 9.6084
12 1 8.4689
12 2 8.3319
12 3.52 9.5201
12 5.07 7.4568
12 7.07 8.4163
12 9.03 4.5521
12 12.05 4.0651
12 24.15 0.94904
1 0 0.27174
1 0.25 1.4582
1 0.57 2.2788
1 1.12 4.7681
1 2.02 5.1575
1 3.82 6.4527
1 5.1 6.2791
1 7.03 5.9992
1 9.05 5.9547
1 12.12 5.6279
1 24.37 1.2553
2 0 0.22556
2 0.27 4.5446
2 0.52 7.6469
2 1 7.817
2 1.92 8.811
2 3.5 7.318
2 5.02 6.0194
2 7.03 6.4675
2 9 2.7388
2 12 3.0085
2 24.3 1.1963
3 0 0.15812
3 0.27 1.0992
3 0.58 2.7458
3 1.02 4.4548
3 2.02 6.5209
3 3.62 6.3429
3 5.08 6.7416
3 7.07 7.3652
3 9 6.0431
3 12.15 4.8086
3 24.17 1.7729
4 0 -0.30682
4 0.35 8.6899
4 0.6 9.6139
4 1.07 10.559
4 2.13 10.972
4 3.5 8.0539
4 5.02 8.5875
4 7.02 6.1525
4 9.02 7.7978
4 11.98 4.018
4 24.65 1.0973
5 0 -0.29251
5 0.3 8.1522
5 0.52 9.9152
5 1 9.1932
5 2.02 8.1965
5 3.5 7.7621
5 5.02 5.395
5 7.02 5.0597
5 9.1 2.8753
5 12 3.1911
5 24.35 0.73998
6 0 0.32265
6 0.27 1.3414
6 0.58 2.1552
6 1.15 4.3196
6 2.03 5.186
6 3.57 4.844
6 5 5.6676
6 7 5.006
6 9.22 4.9125
6 12.1 3.7046
6 23.85 1.2261
7 0 0.13534
7 0.25 3.8063
7 0.5 5.1154
7 1.02 6.2948
7 2.02 9.566
7 3.48 7.6434
7 5 7.3614
7 6.98 5.0608
7 9 4.6887
7 12.05 3.9115
7 24.22 1.0963
8 0 -0.29782
8 0.25 4.5421
8 0.52 5.5563
8 0.98 9.1702
8 2.02 10.895
8 3.53 12.039
8 5.05 9.4637
8 7.15 9.7242
8 9.07 9.2587
8 12.1 7.1358
8 24.12 2.1704
9 0 0.33741
9 0.3 4.2669
9 0.63 5.7865
9 1.05 5.4214
9 2.02 5.2945
9 3.53 4.5836
9 5.02 4.1352
9 7.17 3.2265
9 8.8 3.1722
9 11.6 1.7688
9 24.43 0.62764
10 0 -0.58674
10 0.37 4.7222
10 0.77 6.7199
10 1.02 7.7478
10 2.05 8.6025
10 3.55 9.2155
10 5.05 6.2923
10 7.08 6.4827
10 9.38 4.3004
10 12.1 3.7328
10 23.7 1.2315
11 0 0.34073
11 0.25 0.78894
11 0.5 1.4376
11 0.98 4.0683
11 1.98 4.2514
11 3.6 4.9627
11 5.02 3.5283
11 7.03 2.9677
11 9.03 2.1675
11 12.12 1.8035
11 24.08 0.25363
12 0 0.16583
12 0.25 5.5455
12 0.5 8.1122
12 1 8.4115
12 2 8.7174
12 3.52 6.7288
12 5.07 6.142
12 7.07 4.2424
12 9.03 4.0018
12 12.05 2.1201
12 24.15 1.127
1 0 0.44639
1 0.25 2.8087
1 0.57 3.3528
1 1.12 6.1028
1 2.02 7.5842
1 3.82 4.1201
1 5.1 5.072
1 7.03 3.5035
1 9.05 3.5333
1 12.12 2.0105
1 24.37 0.34444
2 0 -0.011455
2 0.27 3.4295
2 0.52 5.6687
2 1 7.9088
2 1.92 10.725
2 3.5 8.4438
2 5.02 7.4903
2 7.03 6.3745
2 9 6.3842
2 12 5.5375
2 24.3 2.0769
3 0 -0.13589
3 0.27 1.681
3 0.58 3.2818
3 1.02 5.0223
3 2.02 7.3418
3 3.62 8.4032
3 5.08 7.0556
3 7.07 6.8832
3 9 4.9857
3 12.15 4.5676
3 24.17 1.3022
4 0 0.044305
4 0.35 2.1996
4 0.6 2.2899
4 1.07 4.6887
4 2.13 5.0363
4 3.5 5.5134
4 5.02 6.67
4 7.02 4.8444
4 9.02 3.7342
4 11.98 2.9528
4 24.65 0.39276
5 0 -0.024198
5 0.3 4.3647
5 0.52 7.6529
5 1 8.1518
5 2.02 11.916
5 3.5 9.9283
5 5.02 6.8255
5 7.02 6.5976
5 9.1 5.3373
5 12 5.515
5 24.35 1.1376
6 0 0.38637
6 0.27 1.0576
6 0.58 2.2306
6 1.15 4.2526
6 2.03 5.0388
6 3.57 5.4844
6 5 5.5891
6 7 4.4398
6 9.22 3.7645
6 12.1 2.6961
6 23.85 0.87092
7 0 -0.11248
7 0.25 1.5595
7 0.5 2.6438
7 1.02 5.7808
7 2.02 7.2386
7 3.48 7.1655
7 5 7.9606
7 6.98 6.8387
7 9 4.7907
7 12.05 3.9186
7 24.22 0.40735
8 0 0.061336
8 0.25 1.7297
8 0.52 3.0416
8 0.98 7.1955
8 2.02 9.6456
8 3.53 8.5382
8 5.05 7.7954
8 7.15 7.108
8 9.07 7.3241
8 12.1 6.089
8 24.12 2.4996
9 0 0.15646
9 0.3 1.7525
9 0.63 3.9197
9 1.05 2.849
9 2.02 4.5397
9 3.53 4.1752
9 5.02 3.3125
9 7.17 2.7908
9 8.8 1.8343
9 11.6 1.7114
9 24.43 0.16143
10 0 -0.23248
10 0.37 4.7758
10 0.77 10.722
10 1.02 12.45
10 2.05 10.293
10 3.55 10.458
10 5.05 5.8729
10 7.08 7.0112
10 9.38 6.2739
10 12.1 4.6336
10 23.7 1.9943
11 0 -0.54681
11 0.25 3.9014
11 0.5 5.2055
11 0.98 9.7325
11 1.98 9.4345
11 3.6 7.2255
11 5.02 9.0374
11 7.03 7.6765
11 9.03 6.2958
11 12.12 4.412
11 24.08 2.1223
12 0 0.11447
12 0.25 3.1385
12 0.5 5.4231
12 1 7.6679
12 2 9.7002
12 3.52 10.578
12 5.07 9.3611
12 7.07 8.3209
12 9.03 6.0405
12 12.05 3.743
12 24.15 2.3364
1 0 -0.35271
1 0.25 2.7855
1 0.57 4.698
1 1.12 6.3663
1 2.02 6.3449
1 3.82 4.7595
1 5.1 5.781
1 7.03 3.2563
1 9.05 3.9022
1 12.12 2.7149
1 24.37 0.52728
2 0 0.20997
2 0.27 1.9388
2 0.52 2.9054
2 1 5.9194
2 1.92 7.0322
2 3.5 5.9661
2 5.02 3.7476
2 7.03 4.2331
2 9 3.6179
2 12 2.0211
2 24.3 0.36844
3 0 -0.20308
3 0.27 6.9231
3 0.58 8.2728
3 1.02 9.8353
3 2.02 8.209
3 3.62 6.5233
3 5.08 8.0191
3 7.07 5.4602
3 9 4.3089
3 12.15 3.7728
3 24.17 1.1713
4 0 -0.27432
4 0.35 1.4327
4 0.6 2.0973
4 1.07 3.9619
4 2.13 6.2814
4 3.5 6.0546
4 5.02 6.7149
4 7.02 5.8338
4 9.02 4.6802
4 11.98 3.3663
4 24.65 0.76728
5 0 -0.28077
5 0.3 4.9042
5 0.52 8.3653
5 1 9.771
5 2.02 11.559
5 3.5 9.6407
5 5.02 7.2931
5 7.02 5.1292
5 9.1 5.0426
5 12 5.1999
5 24.35 1.4225
6 0 -0.22784
6 0.27 1.3868
6 0.58 2.2367
6 1.15 3.7361
6 2.03 4.982
6 3.57 6.6062
6 5 6.9506
6 7 7.01
6 9.22 5.5967
6 12.1 4.7716
6 23.85 2.1414
7 0 -0.26128
7 0.25 3.8774
7 0.5 6.1081
7 1.02 8.9712
7 2.02 10.267
7 3.48 9.5565
7 5 10.802
7 6.98 8.2532
7 9 6.5439
7 12.05 5.6676
7 24.22 1.9157
8 0 0.26112
8 0.25 1.1618
8 0.52 2.7741
8 0.98 5.1408
8 2.02 7.0122
8 3.53 5.9498
8 5.05 4.5122
8 7.15 5.4353
8 9.07 4.0431
8 12.1 3.6393
8 24.12 1.0917
9 0 0.4879
9 0.3 2.4909
9 0.63 5.4436
9 1.05 4.7589
9 2.02 6.2169
9 3.53 2.3137
9 5.02 3.5289
9 7.17 3.3575
9 8.8 3.0933
9 11.6 1.8779
9 24.43 0.87028
10 0 0.067182
10 0.37 4.3874
10 0.77 6.5365
10 1.02 9.9002
10 2.05 10.416
10 3.55 9.5483
10 5.05 9.1446
10 7.08 7.4793
10 9.38 5.4259
10 12.1 6.4459
10 23.7 2.5942
11 0 -0.51577
11 0.25 1.8781
11 0.5 3.1373
11 0.98 4.5483
11 1.98 6.2403
11 3.6 6.5961
11 5.02 4.0818
11 7.03 4.8827
11 9.03 4.2263
11 12.12 2.9974
11 24.08 0.0975
12 0 -0.23424
12 0.25 2.2901
12 0.5 4.8148
12 1 6.7587
12 2 9.5106
12 3.52 8.1438
12 5.07 7.8391
12 7.07 9.8248
12 9.03 7.2591
12 12.05 5.2281
12 24.15 1.5842
1 0 -0.070852
1 0.25 1.1943
1 0.57 3.3112
1 1.12 4.3006
1 2.02 6.0258
1 3.82 6.0173
1 5.1 5.5172
1 7.03 4.5177
1 9.05 3.5709
1 12.12 2.4717
1 24.37 0.72631
2 0 0.68869
2 0.27 2.0071
2 0.52 4.2107
2 1 4.6063
2 1.92 6.0036
2 3.5 5.8216
2 5.02 5.0098
2 7.03 3.847
2 9 3.8851
2 12 2.3662
2 24.3 0.52345
3 0 0.51123
3 0.27 1.7328
